Gene stable ID	CDD ID
FBgn0264975	cd00063
FBgn0264975	cd00063
FBgn0264975	cd00063
FBgn0264975	cd00063
FBgn0264975	cd00063
FBgn0264975	cd00063
FBgn0264975	cd00063
FBgn0264975	cd00063
FBgn0264975	cd00063
FBgn0264975	cd00063
FBgn0264975	cd00063
FBgn0264975	cd20978
FBgn0264975	cd20978
FBgn0264975	cd20978
FBgn0264975	cd20978
FBgn0288742	cd12263
FBgn0024364	
FBgn0024364	
FBgn0024364	
FBgn0054007	
FBgn0054007	
FBgn0054007	
FBgn0054007	
FBgn0054007	
FBgn0054007	
FBgn0034641	
FBgn0034641	
FBgn0034641	
FBgn0034641	
FBgn0034641	
FBgn0034641	
FBgn0261932	
FBgn0261932	
FBgn0261932	
FBgn0261932	
FBgn0261932	
FBgn0261932	
FBgn0011570	
FBgn0011570	
FBgn0011570	
FBgn0011570	
FBgn0011570	
FBgn0011570	
FBgn0001112	
FBgn0001112	
FBgn0001112	
FBgn0001112	
FBgn0001112	
FBgn0001112	
FBgn0259739	
FBgn0259739	
FBgn0259739	
FBgn0039875	cd16479
FBgn0039875	cd16479
FBgn0039875	cd16479
FBgn0039875	cd16479
FBgn0037365	cd04087
FBgn0037365	cd04087
FBgn0037365	cd04087
FBgn0037365	cd04087
FBgn0037365	cd04087
FBgn0037365	cd04087
FBgn0039811	
FBgn0039811	
FBgn0032791	
FBgn0032791	
FBgn0032791	
FBgn0032791	
FBgn0032791	
FBgn0032791	
FBgn0028694	cd08069
FBgn0028694	cd08069
FBgn0028694	cd08069
FBgn0033438	cd00094
FBgn0033438	cd00094
FBgn0033438	cd00094
FBgn0033438	cd04278
FBgn0033438	cd04278
FBgn0033438	cd04278
FBgn0033438	cd00094
FBgn0033438	cd00094
FBgn0033438	cd00094
FBgn0033438	cd04278
FBgn0033438	cd04278
FBgn0033438	cd04278
FBgn0033438	cd00094
FBgn0033438	cd00094
FBgn0033438	cd00094
FBgn0033438	cd04278
FBgn0033438	cd04278
FBgn0033438	cd04278
FBgn0031816	cd16464
FBgn0031816	cd16464
FBgn0031816	cd16464
FBgn0031816	cd16464
FBgn0031816	cd16464
FBgn0031816	cd16464
FBgn0031378	cd01278
FBgn0031378	cd01278
FBgn0031378	cd01278
FBgn0034194	
FBgn0034194	
FBgn0034194	
FBgn0034194	
FBgn0034194	
FBgn0034194	
FBgn0053213	
FBgn0053213	
FBgn0053213	
FBgn0026878	cd16480
FBgn0026878	cd16480
FBgn0026878	cd16480
FBgn0026878	cd16480
FBgn0026878	cd16480
FBgn0026878	cd16480
FBgn0032157	cd18793
FBgn0032157	cd18793
FBgn0032157	cd18793
FBgn0032157	cd17998
FBgn0032157	cd17998
FBgn0032157	cd17998
FBgn0025366	cd11381
FBgn0025366	cd11381
FBgn0025366	cd11381
FBgn0025366	cd11381
FBgn0025366	cd11381
FBgn0025366	cd11381
FBgn0053238	
FBgn0053238	
FBgn0053238	
FBgn0053238	
FBgn0260767	
FBgn0260767	
FBgn0260767	
FBgn0260767	
FBgn0260767	
FBgn0260767	
FBgn0004698	
FBgn0004698	
FBgn0004698	
FBgn0004698	
FBgn0004698	
FBgn0004698	
FBgn0004698	
FBgn0004698	
FBgn0004698	
FBgn0028507	
FBgn0028507	
FBgn0028507	
FBgn0028507	
FBgn0028507	
FBgn0028507	
FBgn0033527	cd01928
FBgn0033527	cd01928
FBgn0033527	cd01928
FBgn0052633	
FBgn0052633	
FBgn0052633	
FBgn0052633	
FBgn0052633	
FBgn0052633	
FBgn0052633	
FBgn0052633	
FBgn0030832	
FBgn0030832	
FBgn0030832	
FBgn0030832	
FBgn0033439	cd00190
FBgn0033439	cd00190
FBgn0033439	cd00190
FBgn0034295	
FBgn0034295	
FBgn0034295	
FBgn0043025	cd01321
FBgn0043025	cd01321
FBgn0043025	cd01321
FBgn0043025	cd01321
FBgn0043025	cd01321
FBgn0043025	cd01321
FBgn0043025	cd01321
FBgn0043025	cd01321
FBgn0043025	cd01321
FBgn0037962	
FBgn0037962	
FBgn0037962	
FBgn0029881	cd21268
FBgn0029881	cd21268
FBgn0029881	cd21268
FBgn0029881	cd21268
FBgn0029881	cd21268
FBgn0029881	cd21268
FBgn0029881	cd21268
FBgn0029881	cd21268
FBgn0029881	cd21268
FBgn0029881	cd21268
FBgn0029881	cd21268
FBgn0029881	cd21268
FBgn0261565	cd09432
FBgn0261565	cd09432
FBgn0261565	cd09432
FBgn0261565	cd09425
FBgn0261565	cd09425
FBgn0261565	cd09425
FBgn0261565	cd09430
FBgn0261565	cd09430
FBgn0261565	cd09430
FBgn0261565	cd09421
FBgn0261565	cd09421
FBgn0261565	cd09421
FBgn0261565	cd09421
FBgn0261565	cd09421
FBgn0261565	cd09421
FBgn0261565	cd09430
FBgn0261565	cd09430
FBgn0261565	cd09430
FBgn0261565	cd09417
FBgn0261565	cd09417
FBgn0261565	cd09417
FBgn0261565	cd09425
FBgn0261565	cd09425
FBgn0261565	cd09425
FBgn0261565	cd09432
FBgn0261565	cd09432
FBgn0261565	cd09432
FBgn0261565	
FBgn0261565	
FBgn0261565	
FBgn0261565	cd09421
FBgn0261565	cd09421
FBgn0261565	cd09421
FBgn0261565	cd09432
FBgn0261565	cd09432
FBgn0261565	cd09432
FBgn0261565	cd09425
FBgn0261565	cd09425
FBgn0261565	cd09425
FBgn0261565	cd09430
FBgn0261565	cd09430
FBgn0261565	cd09430
FBgn0261565	cd09432
FBgn0261565	cd09432
FBgn0261565	cd09432
FBgn0261565	cd09830
FBgn0261565	cd09830
FBgn0261565	cd09830
FBgn0261565	cd09430
FBgn0261565	cd09430
FBgn0261565	cd09430
FBgn0261565	cd09417
FBgn0261565	cd09417
FBgn0261565	cd09417
FBgn0261565	cd09414
FBgn0261565	cd09414
FBgn0261565	cd09414
FBgn0261565	cd09425
FBgn0261565	cd09425
FBgn0261565	cd09425
FBgn0261565	cd09421
FBgn0261565	cd09421
FBgn0261565	cd09421
FBgn0261565	cd09432
FBgn0261565	cd09432
FBgn0261565	cd09432
FBgn0261565	cd09430
FBgn0261565	cd09430
FBgn0261565	cd09430
FBgn0261565	cd09421
FBgn0261565	cd09421
FBgn0261565	cd09421
FBgn0261565	cd09417
FBgn0261565	cd09417
FBgn0261565	cd09417
FBgn0261565	cd09432
FBgn0261565	cd09432
FBgn0261565	cd09432
FBgn0261565	cd09425
FBgn0261565	cd09425
FBgn0261565	cd09425
FBgn0261565	cd09430
FBgn0261565	cd09430
FBgn0261565	cd09430
FBgn0261565	cd09432
FBgn0261565	cd09432
FBgn0261565	cd09432
FBgn0261565	cd09830
FBgn0261565	cd09830
FBgn0261565	cd09830
FBgn0261565	cd09430
FBgn0261565	cd09430
FBgn0261565	cd09430
FBgn0261565	cd09417
FBgn0261565	cd09417
FBgn0261565	cd09417
FBgn0261565	cd09414
FBgn0261565	cd09414
FBgn0261565	cd09414
FBgn0261565	cd09425
FBgn0261565	cd09425
FBgn0261565	cd09425
FBgn0261565	cd09421
FBgn0261565	cd09421
FBgn0261565	cd09421
FBgn0261565	cd09432
FBgn0261565	cd09432
FBgn0261565	cd09432
FBgn0261565	cd09830
FBgn0261565	cd09830
FBgn0261565	cd09830
FBgn0261565	cd09430
FBgn0261565	cd09430
FBgn0261565	cd09430
FBgn0261565	cd09417
FBgn0261565	cd09417
FBgn0261565	cd09417
FBgn0261565	cd09414
FBgn0261565	cd09414
FBgn0261565	cd09414
FBgn0261565	cd09425
FBgn0261565	cd09425
FBgn0261565	cd09425
FBgn0261565	cd09421
FBgn0261565	cd09421
FBgn0261565	cd09421
FBgn0261565	cd09830
FBgn0261565	cd09830
FBgn0261565	cd09830
FBgn0261565	cd09414
FBgn0261565	cd09414
FBgn0261565	cd09414
FBgn0261565	cd09432
FBgn0261565	cd09432
FBgn0261565	cd09432
FBgn0261565	cd09421
FBgn0261565	cd09421
FBgn0261565	cd09421
FBgn0261565	cd09430
FBgn0261565	cd09430
FBgn0261565	cd09430
FBgn0261565	cd09425
FBgn0261565	cd09425
FBgn0261565	cd09425
FBgn0261565	cd09417
FBgn0261565	cd09417
FBgn0261565	cd09417
FBgn0261565	cd09432
FBgn0261565	cd09432
FBgn0261565	cd09432
FBgn0261565	cd09430
FBgn0261565	cd09430
FBgn0261565	cd09430
FBgn0261565	cd09432
FBgn0261565	cd09432
FBgn0261565	cd09432
FBgn0261565	cd09430
FBgn0261565	cd09430
FBgn0261565	cd09430
FBgn0261565	cd09417
FBgn0261565	cd09417
FBgn0261565	cd09417
FBgn0261565	cd09421
FBgn0261565	cd09421
FBgn0261565	cd09421
FBgn0261565	cd09830
FBgn0261565	cd09830
FBgn0261565	cd09830
FBgn0261565	cd09414
FBgn0261565	cd09414
FBgn0261565	cd09414
FBgn0261565	cd09432
FBgn0261565	cd09432
FBgn0261565	cd09432
FBgn0261565	cd09425
FBgn0261565	cd09425
FBgn0261565	cd09425
FBgn0261565	cd09430
FBgn0261565	cd09430
FBgn0261565	cd09430
FBgn0261565	cd09432
FBgn0261565	cd09432
FBgn0261565	cd09432
FBgn0261565	cd09830
FBgn0261565	cd09830
FBgn0261565	cd09830
FBgn0261565	cd09430
FBgn0261565	cd09430
FBgn0261565	cd09430
FBgn0261565	cd09417
FBgn0261565	cd09417
FBgn0261565	cd09417
FBgn0261565	cd09414
FBgn0261565	cd09414
FBgn0261565	cd09414
FBgn0261565	cd09425
FBgn0261565	cd09425
FBgn0261565	cd09425
FBgn0261565	cd09421
FBgn0261565	cd09421
FBgn0261565	cd09421
FBgn0261565	
FBgn0261565	
FBgn0261565	
FBgn0032004	
FBgn0032004	
FBgn0032004	
FBgn0259174	cd04033
FBgn0259174	cd04033
FBgn0259174	cd04033
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00078
FBgn0259174	cd00078
FBgn0259174	cd00078
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd04033
FBgn0259174	cd04033
FBgn0259174	cd04033
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00078
FBgn0259174	cd00078
FBgn0259174	cd00078
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00078
FBgn0259174	cd00078
FBgn0259174	cd00078
FBgn0259174	cd04033
FBgn0259174	cd04033
FBgn0259174	cd04033
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd04033
FBgn0259174	cd04033
FBgn0259174	cd04033
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00078
FBgn0259174	cd00078
FBgn0259174	cd00078
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00078
FBgn0259174	cd00078
FBgn0259174	cd00078
FBgn0259174	cd04033
FBgn0259174	cd04033
FBgn0259174	cd04033
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd04033
FBgn0259174	cd04033
FBgn0259174	cd04033
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00078
FBgn0259174	cd00078
FBgn0259174	cd00078
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00078
FBgn0259174	cd00078
FBgn0259174	cd00078
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd04033
FBgn0259174	cd04033
FBgn0259174	cd04033
FBgn0259174	cd04033
FBgn0259174	cd04033
FBgn0259174	cd04033
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00078
FBgn0259174	cd00078
FBgn0259174	cd00078
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00078
FBgn0259174	cd00078
FBgn0259174	cd00078
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd04033
FBgn0259174	cd04033
FBgn0259174	cd04033
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0259174	cd00201
FBgn0011761	cd02947
FBgn0011761	cd02947
FBgn0011761	cd02947
FBgn0011761	cd02947
FBgn0011761	cd02947
FBgn0011761	cd02947
FBgn0011761	cd02947
FBgn0011761	cd02947
FBgn0030057	
FBgn0030057	
FBgn0030057	
FBgn0030057	
FBgn0030057	
FBgn0030057	
FBgn0030057	
FBgn0030057	
FBgn0029987	
FBgn0029987	
FBgn0029987	
FBgn0029987	
FBgn0259185	
FBgn0259185	
FBgn0042092	cd04328
FBgn0042092	cd04328
FBgn0042092	cd04328
FBgn0023096	
FBgn0023096	
FBgn0023096	
FBgn0085450	cd21079
FBgn0085450	cd21079
FBgn0085450	cd21079
FBgn0085450	cd21079
FBgn0085450	cd21079
FBgn0085450	cd21079
FBgn0085450	cd21079
FBgn0085450	cd21079
FBgn0085450	cd21079
FBgn0085450	cd21079
FBgn0085450	cd21079
FBgn0085450	cd21079
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0003429	
FBgn0025613	
FBgn0025613	
FBgn0025613	
FBgn0025613	
FBgn0025613	
FBgn0025613	
FBgn0025613	
FBgn0025613	
FBgn0011725	cd09097
FBgn0011725	cd09097
FBgn0011725	cd09097
FBgn0011725	cd09097
FBgn0011725	cd09097
FBgn0011725	cd09097
FBgn0011725	cd09097
FBgn0011725	cd09097
FBgn0011725	cd09097
FBgn0011725	cd09097
FBgn0011725	cd09097
FBgn0011725	cd09097
FBgn0011725	cd09097
FBgn0011725	cd09097
FBgn0011725	cd09097
FBgn0011725	cd09097
FBgn0011725	cd09097
FBgn0011725	cd09097
FBgn0034742	
FBgn0034742	
FBgn0034742	
FBgn0034742	
FBgn0034742	
FBgn0034742	
FBgn0263399	
FBgn0263399	
FBgn0263399	
FBgn0052436	
FBgn0052436	
FBgn0052436	
FBgn0030367	
FBgn0030367	
FBgn0030367	
FBgn0030367	
FBgn0020545	
FBgn0020545	
FBgn0020545	
FBgn0020545	
FBgn0036237	cd02988
FBgn0036237	cd02988
FBgn0036237	cd02988
FBgn0029801	cd04305
FBgn0029801	cd04305
FBgn0029801	cd04305
FBgn0029801	cd04305
FBgn0029801	cd04305
FBgn0029801	cd04305
FBgn0029801	cd04305
FBgn0029801	cd04305
FBgn0029801	cd04305
FBgn0029801	cd04305
FBgn0029801	cd04305
FBgn0029801	cd04305
FBgn0051121	
FBgn0051121	
FBgn0051121	
FBgn0051121	
FBgn0051121	
FBgn0051121	
FBgn0062411	
FBgn0062411	
FBgn0051354	cd10233
FBgn0051354	cd10233
FBgn0051354	cd10233
FBgn0264816	cd20535
FBgn0264816	cd20535
FBgn0264816	cd20535
FBgn0264816	cd20534
FBgn0264816	cd20534
FBgn0264816	cd20534
FBgn0264816	cd20535
FBgn0264816	cd20535
FBgn0264816	cd20535
FBgn0264816	cd20534
FBgn0264816	cd20534
FBgn0264816	cd20534
FBgn0264816	cd20535
FBgn0264816	cd20535
FBgn0264816	cd20535
FBgn0264816	cd20534
FBgn0264816	cd20534
FBgn0264816	cd20534
FBgn0264816	cd20535
FBgn0264816	cd20535
FBgn0264816	cd20535
FBgn0264816	cd20534
FBgn0264816	cd20534
FBgn0264816	cd20534
FBgn0037758	cd18363
FBgn0037758	cd18363
FBgn0037758	cd18363
FBgn0037758	cd18363
FBgn0037758	cd18363
FBgn0037758	cd18363
FBgn0037758	cd18363
FBgn0037758	cd18363
FBgn0037758	cd18363
FBgn0037758	cd18363
FBgn0037758	cd18363
FBgn0037758	cd18363
FBgn0034915	cd00527
FBgn0034915	cd00527
FBgn0032945	cd07140
FBgn0032945	cd07140
FBgn0032945	cd07140
FBgn0032945	cd08703
FBgn0032945	cd08703
FBgn0032945	cd08703
FBgn0262166	cd09617
FBgn0262166	cd09617
FBgn0262166	cd09617
FBgn0262166	cd09617
FBgn0262166	cd09617
FBgn0262166	cd09617
FBgn0004589	
FBgn0004589	
FBgn0004589	
FBgn0004589	
FBgn0004589	
FBgn0004589	
FBgn0085400	cd00063
FBgn0085400	cd00063
FBgn0085400	cd00063
FBgn0085400	cd00063
FBgn0085400	cd00063
FBgn0085400	cd00063
FBgn0036377	
FBgn0036377	
FBgn0036377	
FBgn0262719	
FBgn0262719	
FBgn0262719	
FBgn0262719	
FBgn0262719	
FBgn0262719	
FBgn0035936	cd03156
FBgn0035936	cd03156
FBgn0035936	cd03156
FBgn0035936	cd03156
FBgn0035936	cd03156
FBgn0035936	cd03156
FBgn0035936	cd03156
FBgn0035936	cd03156
FBgn0035936	cd03156
FBgn0037916	cd16020
FBgn0037916	cd16020
FBgn0037916	cd16020
FBgn0038055	
FBgn0038055	
FBgn0038055	
FBgn0266438	
FBgn0266438	
FBgn0264691	cd00200
FBgn0264691	cd00200
FBgn0264691	cd00200
FBgn0264691	cd00200
FBgn0263029	cd00068
FBgn0263029	cd00068
FBgn0263029	cd00068
FBgn0024315	cd17318
FBgn0024315	cd17318
FBgn0024315	cd17318
FBgn0024315	cd17318
FBgn0024315	cd17318
FBgn0024315	cd17318
FBgn0024315	cd17318
FBgn0024315	cd17318
FBgn0024315	cd17318
FBgn0024315	cd17318
FBgn0024315	cd17318
FBgn0024315	cd17318
FBgn0031088	
FBgn0031088	
FBgn0031088	
FBgn0031088	
FBgn0031088	
FBgn0031088	
FBgn0031088	
FBgn0031088	
FBgn0003089	
FBgn0003089	
FBgn0003089	
FBgn0003089	
FBgn0003089	
FBgn0003089	
FBgn0003089	
FBgn0003089	
FBgn0003089	
FBgn0003089	
FBgn0003089	
FBgn0003089	
FBgn0003089	
FBgn0003089	
FBgn0003089	
FBgn0003089	
FBgn0003089	
FBgn0003089	
FBgn0003089	
FBgn0003089	
FBgn0003089	
FBgn0003089	
FBgn0003089	
FBgn0003089	
FBgn0003089	
FBgn0003089	
FBgn0003089	
FBgn0003089	
FBgn0003089	
FBgn0003089	
FBgn0003089	
FBgn0003089	
FBgn0003089	
FBgn0261064	cd15716
FBgn0261064	cd15716
FBgn0261064	cd15716
FBgn0034869	
FBgn0034869	
FBgn0034869	
FBgn0027339	
FBgn0027339	
FBgn0027339	
FBgn0027339	
FBgn0027339	
FBgn0027339	
FBgn0027339	
FBgn0027339	
FBgn0027339	
FBgn0027339	
FBgn0027339	
FBgn0027339	
FBgn0027339	
FBgn0027339	
FBgn0027339	
FBgn0027339	
FBgn0027339	
FBgn0027339	
FBgn0027339	
FBgn0027339	
FBgn0027339	
FBgn0026598	
FBgn0026598	
FBgn0026598	
FBgn0026598	
FBgn0026598	
FBgn0026598	
FBgn0026598	
FBgn0026598	
FBgn0026598	
FBgn0034534	cd14717
FBgn0034534	cd14717
FBgn0034534	cd14717
FBgn0034534	cd14717
FBgn0034534	cd14717
FBgn0034534	cd14717
FBgn0036022	cd00190
FBgn0036022	cd00190
FBgn0036022	cd00190
FBgn0030181	
FBgn0030181	
FBgn0030181	
FBgn0030181	
FBgn0030181	
FBgn0030181	
FBgn0030181	
FBgn0030181	
FBgn0003710	
FBgn0003710	
FBgn0003710	
FBgn0003710	
FBgn0003710	
FBgn0003710	
FBgn0032439	
FBgn0032439	
FBgn0032439	
FBgn0032439	
FBgn0032439	
FBgn0032439	
FBgn0032439	
FBgn0032439	
FBgn0032439	
FBgn0262808	
FBgn0262808	
FBgn0262808	
FBgn0031872	cd00063
FBgn0031872	cd00063
FBgn0031872	cd00063
FBgn0031872	cd00063
FBgn0031872	cd00063
FBgn0031872	cd00063
FBgn0031644	cd09530
FBgn0031644	cd09530
FBgn0031644	cd09530
FBgn0030898	
FBgn0030898	
FBgn0030898	
FBgn0030898	
FBgn0037150	cd06257
FBgn0037150	cd06257
FBgn0037150	cd06257
FBgn0031446	
FBgn0031446	
FBgn0031446	
FBgn0035861	
FBgn0035861	
FBgn0035861	
FBgn0053125	
FBgn0053125	
FBgn0053125	
FBgn0053125	
FBgn0053125	
FBgn0053125	
FBgn0029975	cd05356
FBgn0029975	cd05356
FBgn0029975	cd05356
FBgn0029975	cd05356
FBgn0285947	
FBgn0285947	
FBgn0285947	
FBgn0285947	
FBgn0285947	
FBgn0285947	
FBgn0285947	
FBgn0285947	
FBgn0285947	
FBgn0285947	
FBgn0285947	
FBgn0285947	
FBgn0285947	
FBgn0285947	
FBgn0285947	
FBgn0285947	
FBgn0038546	cd16857
FBgn0038546	cd16857
FBgn0038546	cd16857
FBgn0038546	cd15584
FBgn0038546	cd15584
FBgn0038546	cd15584
FBgn0085256	
FBgn0085256	
FBgn0085256	
FBgn0011745	cd00012
FBgn0011745	cd00012
FBgn0011745	cd00012
FBgn0037406	
FBgn0037406	
FBgn0037406	
FBgn0030769	
FBgn0030769	
FBgn0030769	
FBgn0030769	
FBgn0030769	
FBgn0030769	
FBgn0030769	
FBgn0030769	
FBgn0030769	
FBgn0030769	
FBgn0030769	
FBgn0030769	
FBgn0030769	
FBgn0030769	
FBgn0030769	
FBgn0030769	
FBgn0267449	
FBgn0031031	
FBgn0031031	
FBgn0031031	
FBgn0031031	
FBgn0031031	
FBgn0031031	
FBgn0031031	
FBgn0031031	
FBgn0011569	cd08044
FBgn0011569	cd08044
FBgn0011569	cd08044
FBgn0011569	cd00200
FBgn0011569	cd00200
FBgn0011569	cd00200
FBgn0051776	cd02510
FBgn0051776	cd02510
FBgn0051776	cd02510
FBgn0051776	cd00161
FBgn0051776	cd00161
FBgn0051776	cd00161
FBgn0033574	cd19954
FBgn0033574	cd19954
FBgn0033574	cd19954
FBgn0033574	cd19954
FBgn0033574	cd19954
FBgn0033574	cd19954
FBgn0033574	cd19954
FBgn0033574	cd19954
FBgn0033574	cd19954
FBgn0030746	cd02073
FBgn0030746	cd02073
FBgn0030746	cd02073
FBgn0030746	cd02073
FBgn0030746	cd02073
FBgn0030746	cd02073
FBgn0030746	cd02073
FBgn0030746	cd02073
FBgn0030746	cd02073
FBgn0030746	cd02073
FBgn0030746	cd02073
FBgn0030746	cd02073
FBgn0032249	
FBgn0032249	
FBgn0032249	
FBgn0033752	cd05492
FBgn0033752	cd05492
FBgn0033752	cd05492
FBgn0033752	cd20159
FBgn0033752	cd20159
FBgn0033752	cd20159
FBgn0029932	cd17358
FBgn0029932	cd17358
FBgn0029932	cd17358
FBgn0029932	cd17358
FBgn0029932	cd17358
FBgn0029932	cd17358
FBgn0029932	cd17358
FBgn0029932	cd17358
FBgn0022160	cd00051
FBgn0022160	cd00051
FBgn0022160	cd00051
FBgn0022160	cd00051
FBgn0022160	cd00051
FBgn0022160	cd00051
FBgn0022160	cd00051
FBgn0022160	cd00051
FBgn0022160	cd00051
FBgn0022160	cd00051
FBgn0022160	cd00051
FBgn0022160	cd00051
FBgn0016687	cd00412
FBgn0016687	cd00412
FBgn0016687	cd00412
FBgn0016687	cd00412
FBgn0016687	cd00412
FBgn0016687	cd00412
FBgn0032943	cd03127
FBgn0032943	cd03127
FBgn0032943	cd03127
FBgn0032066	cd10810
FBgn0032066	cd10810
FBgn0032066	cd10810
FBgn0032066	cd10810
FBgn0032066	cd10810
FBgn0032066	cd10810
FBgn0045063	cd06562
FBgn0045063	cd06562
FBgn0045063	cd06562
FBgn0045063	cd06562
FBgn0045063	cd06562
FBgn0045063	cd06562
FBgn0045063	cd06562
FBgn0045063	cd06562
FBgn0045063	cd06562
FBgn0045063	cd06562
FBgn0045063	cd06562
FBgn0045063	cd06562
FBgn0045063	cd06562
FBgn0045063	cd06562
FBgn0045063	cd06562
FBgn0053641	
FBgn0053641	
FBgn0053641	
FBgn0039034	
FBgn0039034	
FBgn0039034	
FBgn0045073	
FBgn0045073	
FBgn0045073	
FBgn0045073	
FBgn0045073	
FBgn0045073	
FBgn0045073	
FBgn0045073	
FBgn0045073	cd09504
FBgn0045073	cd09504
FBgn0045073	cd09504
FBgn0045073	cd09504
FBgn0045073	cd11722
FBgn0045073	cd11722
FBgn0045073	cd11722
FBgn0045073	cd11722
FBgn0045073	cd09504
FBgn0045073	cd09504
FBgn0045073	cd09504
FBgn0045073	cd09504
FBgn0045073	cd11722
FBgn0045073	cd11722
FBgn0045073	cd11722
FBgn0045073	cd11722
FBgn0264696	
FBgn0264696	
FBgn0264696	
FBgn0004369	cd14549
FBgn0004369	cd14549
FBgn0004369	cd14549
FBgn0004369	cd14550
FBgn0004369	cd14550
FBgn0004369	cd14550
FBgn0004369	cd00063
FBgn0004369	cd00063
FBgn0004369	cd00063
FBgn0004369	cd14549
FBgn0004369	cd14549
FBgn0004369	cd14549
FBgn0004369	cd14550
FBgn0004369	cd14550
FBgn0004369	cd14550
FBgn0004369	cd00063
FBgn0004369	cd00063
FBgn0004369	cd00063
FBgn0004369	cd00063
FBgn0004369	cd00063
FBgn0004369	cd00063
FBgn0004369	cd14550
FBgn0004369	cd14550
FBgn0004369	cd14550
FBgn0004369	cd00063
FBgn0004369	cd00063
FBgn0004369	cd00063
FBgn0004369	cd14549
FBgn0004369	cd14549
FBgn0004369	cd14549
FBgn0004369	cd00063
FBgn0004369	cd00063
FBgn0004369	cd00063
FBgn0004369	cd00063
FBgn0004369	cd00063
FBgn0004369	cd00063
FBgn0004369	cd00063
FBgn0004369	cd00063
FBgn0004369	cd00063
FBgn0004369	cd00063
FBgn0004369	cd00063
FBgn0004369	cd00063
FBgn0004369	cd14549
FBgn0004369	cd14549
FBgn0004369	cd14549
FBgn0004369	cd14550
FBgn0004369	cd14550
FBgn0004369	cd14550
FBgn0004369	cd00063
FBgn0004369	cd00063
FBgn0004369	cd00063
FBgn0004369	cd14549
FBgn0004369	cd14549
FBgn0004369	cd14549
FBgn0004369	cd14550
FBgn0004369	cd14550
