Gene stable ID	CDD ID
LOC105315653	
LOC109581011	
LOC105312338	cd22886
LOC105312338	cd22883
LOC100640492	
LOC100639907	
LOC100634091	
LOC100631872	
LOC105315770	
LOC109590807	
LOC100640034	cd17112
LOC100640034	cd09487
LOC100640034	cd01259
LOC109590281	
LOC105316105	
LOC100637322	
LOC105315856	
LOC100637558	cd00130
LOC109593734	cd22325
LOC105312606	
LOC105315130	
LOC105316842	cd00086
LOC105315970	
LOC109588086	cd00054
LOC109588086	cd00054
LOC109588086	cd00054
LOC100638418	
LOC109584483	
LOC109584483	
LOC109586065	cd00195
LOC109590646	
LOC109581729	cd01670
LOC100640616	
LOC105314949	
LOC105314783	cd00084
LOC100635423	
LOC100636740	
LOC109584386	
LOC109590228	cd01670
LOC109581519	cd00063
LOC105315708	
LOC109590164	
LOC109590963	
LOC105315857	
LOC109586471	
LOC105314546	
LOC100641546	
LOC100634517	cd16663
LOC100634517	cd01923
LOC100634776	cd21380
LOC109586356	
LOC109589910	
LOC100631539	cd05285
LOC109586204	
LOC109587550	
LOC100636783	cd00202
LOC100636783	cd00202
LOC105313363	
LOC105315478	
LOC109581838	
LOC100633141	
LOC109590192	
LOC105312189	
LOC100640045	
LOC100637223	cd13884
LOC100637223	cd13858
LOC100637223	cd13905
LOC100637223	cd00081
LOC100634619	
LOC100633466	cd03692
LOC100633466	cd01887
LOC100633466	cd03702
LOC105312969	
LOC105316640	
LOC105313278	
LOC105313278	
LOC109587696	
LOC109590374	
LOC105314593	
LOC105314842	
LOC109586146	
LOC100636451	
LOC100632143	cd21691
LOC100632143	cd18791
LOC100632143	cd17971
LOC100632143	cd05684
LOC109586216	
LOC109590117	
LOC109592058	
LOC100634988	cd05254
LOC109583265	
LOC109582204	
LOC109582099	
LOC100635706	
LOC100640686	cd07723
LOC100632255	cd02023
LOC109583778	
LOC100640305	
LOC109591353	
LOC100632494	
LOC105316048	
LOC100633914	cd01042
LOC100634033	cd03263
LOC105311888	cd01115
LOC109592441	
LOC109587802	cd01670
LOC109583419	
LOC109583419	
LOC100632542	
LOC100632542	
LOC100637900	
LOC109588943	
LOC100633653	
LOC109591484	
LOC100635276	cd22473
LOC100635276	cd17953
LOC100635276	cd18787
LOC100632967	cd00195
LOC100634039	
LOC100634445	cd00614
LOC109591721	
LOC100633167	cd09631
LOC100633167	cd09631
LOC100638563	
LOC100632180	
LOC109580364	
LOC109591172	
LOC109586070	
LOC109585890	
LOC105312694	
LOC105312694	
LOC109591901	
LOC109592714	
LOC105313415	cd18186
LOC105313176	cd14275
LOC100636026	
LOC100641323	cd16704
LOC109589320	
LOC100638463	
LOC100634553	
LOC100636292	cd00192
LOC100636292	cd00192
LOC100636292	cd00192
LOC100636292	cd00192
LOC100638793	
LOC105316409	
LOC109585998	
LOC109585998	
LOC100636851	
LOC105316636	
LOC105316636	
LOC100638149	
LOC105316231	
LOC100633779	cd18008
LOC100633779	cd18793
LOC105315681	
LOC100634300	
LOC109584574	
LOC100635064	cd07061
LOC109585253	
LOC109590396	cd01670
LOC105316335	
LOC105315410	cd22426
LOC105315410	cd20402
LOC105315410	cd22425
LOC105315410	cd22427
LOC105315410	cd22427
LOC105315410	cd22426
LOC105315410	cd20402
LOC105315410	cd22425
LOC109587938	
LOC109587701	
LOC109582843	
LOC109582843	
LOC100632872	
LOC100639941	
LOC100631889	
LOC109590392	
LOC100640178	cd00685
LOC100637428	
LOC100637428	
LOC100637428	
LOC100637428	
LOC100637428	
LOC100637428	
LOC100636347	
LOC100634335	
LOC100641277	cd00207
LOC109584373	
LOC109590426	
LOC105313163	
LOC100635656	
LOC105313383	
LOC105313135	cd00408
LOC105313135	cd00408
LOC105313135	cd00408
LOC105313627	
LOC109586845	
LOC100634452	cd06257
LOC100636480	cd02661
LOC100637154	
LOC100633128	cd00584
LOC109580635	
LOC109593723	
LOC109593327	
LOC100640327	
LOC100633254	
LOC100633254	
LOC105312037	cd00992
LOC109592048	
LOC100632238	cd03670
LOC100634588	
LOC100634588	
LOC109581890	cd05819
LOC100640864	
LOC100639077	cd06186
LOC100639077	cd00051
LOC100639077	cd00051
LOC105311955	
LOC109582123	
LOC109584070	
LOC105313510	
LOC105313510	
LOC105316241	
LOC100635369	
LOC109580863	
LOC100641418	cd01749
LOC109585789	
LOC105313439	
LOC105315074	
LOC109581247	cd14473
LOC109581247	cd01765
LOC109581247	cd14473
LOC109590301	cd00154
LOC109593536	
LOC109584435	
LOC109582848	
LOC109581048	
LOC105312191	
LOC105312191	
LOC100635590	
LOC100641394	
LOC100637913	
LOC109592239	
LOC105313769	
LOC105313769	
LOC105315046	
LOC100636563	cd11284
LOC100636563	cd11285
LOC100633145	
LOC105313321	cd16468
LOC105312582	
LOC100634098	cd00839
LOC100633836	
LOC100636533	cd01863
LOC100640555	cd17952
LOC100640555	cd18787
LOC109584905	
LOC100637385	
LOC109592790	
LOC109592790	
LOC109586313	
LOC109590966	
LOC109583287	
LOC109583287	
LOC109585575	
LOC109589302	
LOC105315318	
LOC109586851	
LOC109586082	cd00087
LOC109585011	
LOC100638212	
LOC100638212	
LOC100635584	
LOC109592370	
LOC100631758	cd08022
LOC105313736	
LOC105315506	
LOC109580976	
LOC100634087	
LOC100633482	
LOC100639571	
LOC100634567	
LOC109593619	
LOC100634593	
LOC109588257	
LOC100638328	
LOC109584550	
LOC100640039	
LOC100638406	
LOC100636288	
LOC100636288	
LOC109580756	
LOC109580756	
LOC100632532	
LOC109582708	
LOC109583453	cd01670
LOC100636293	cd01168
LOC109585814	
LOC109593692	
LOC100635650	
LOC100635650	
LOC100635650	
LOC100635221	
LOC109589775	cd01670
LOC109592276	
LOC109582191	
LOC109580842	
LOC100636832	
LOC109586594	
LOC105313173	
LOC105314026	
LOC105313957	
LOC105313957	
LOC105313957	
LOC105315006	
LOC100635689	
LOC109583077	
LOC109583077	
LOC109586696	
LOC109590568	
LOC109590843	
LOC109587922	
LOC109585967	
LOC109581491	cd00047
LOC109581491	cd00063
LOC109581491	cd00047
LOC109581491	cd00063
LOC100632948	
LOC109592333	
LOC105316886	cd11304
LOC105316886	cd11304
LOC105316886	cd11304
LOC105316886	cd11304
LOC105316886	cd11304
LOC105316886	cd11304
LOC105316886	cd11304
LOC105316886	cd11304
LOC105316886	cd11304
LOC109587990	
LOC105312439	
LOC100640612	cd00610
LOC100638940	cd12324
LOC100633408	
LOC105312058	cd03064
LOC109589545	
LOC105313390	
LOC105315191	
LOC105316637	
LOC109581707	cd00063
LOC100638672	cd15557
LOC100638672	cd02337
LOC100638672	cd15802
LOC100638672	cd02337
LOC100638672	cd15557
LOC100638672	cd15802
LOC100638672	cd15802
LOC100638672	cd02337
LOC100638672	cd15557
LOC100638672	cd02337
LOC100638672	cd15557
LOC100638672	cd15802
LOC109580802	
LOC109583837	
LOC109581476	
LOC100632196	
LOC109589102	
LOC109589102	
LOC109581909	
LOC100636442	
LOC109590633	
LOC109591008	
LOC105316616	
LOC105311916	
LOC100640229	
LOC105311988	
LOC105315538	cd04301
LOC100635181	
LOC100639554	
LOC109582569	cd01670
LOC100635236	
LOC100640488	cd00087
LOC109580124	
LOC109586132	
LOC100636372	
LOC109592009	cd00110
LOC109592009	cd00054
LOC100640734	cd06257
LOC109591662	
LOC100641346	
LOC105315394	
LOC109590571	cd00054
LOC109593189	
LOC100631874	
LOC100633768	cd09762
LOC109582769	
LOC109584838	
LOC109580211	cd00063
LOC100631710	
LOC105315219	
LOC100637999	
LOC109584748	
LOC109587702	
LOC100633359	cd02440
LOC109592535	
LOC109587464	cd01670
LOC109587464	cd01670
LOC109581145	
LOC100636116	
LOC109592331	
LOC100637204	cd05276
LOC109583483	
LOC109590931	
LOC109586801	
LOC109589017	
LOC100641253	
LOC109580299	
LOC109592300	
LOC109590784	
LOC100632771	
LOC109582209	
LOC105313673	
LOC100636738	cd01170
LOC100631532	
LOC100637176	
LOC109583733	cd01670
LOC100637040	
LOC105312877	cd00600
LOC109593777	
LOC109580202	cd00102
LOC109580202	cd00603
LOC109589861	
LOC105315025	
LOC109586580	cd00063
LOC109586580	cd00063
LOC109586580	cd00063
LOC109586580	cd00096
LOC109586580	cd00063
LOC105314283	
LOC105315033	
LOC105315048	cd00637
LOC100640148	
LOC100633306	
LOC100632875	cd19106
LOC105315766	
LOC100639756	cd00200
LOC100634951	
LOC100634698	cd00106
LOC100632611	
LOC100633635	
LOC105314705	
LOC109582167	cd00637
LOC109586461	
LOC100633708	
LOC109593761	cd02907
LOC105312314	cd16620
LOC105312314	cd16620
LOC100632682	cd18794
LOC109587261	
LOC109583288	
LOC105314716	
LOC100636708	cd03127
LOC100636708	cd03127
LOC105313364	cd12325
LOC109581184	
LOC109587873	
LOC109584932	
LOC109587116	
LOC100637948	
LOC109586029	cd01670
LOC109586029	cd01671
LOC109586029	cd01670
LOC109586803	cd01610
LOC109593636	
LOC109593764	
LOC109583007	
LOC109585536	
LOC100636680	
LOC109584768	
LOC109583136	
LOC109582680	
LOC100639436	cd17982
LOC100639436	cd18791
LOC100639080	
LOC105314656	
LOC100639385	cd00047
LOC105315249	
LOC109580142	
LOC109592486	
LOC100637844	cd00170
LOC100637844	cd00170
LOC100633507	
LOC105316205	
LOC105315717	
LOC100631801	cd06257
LOC100635767	cd18041
LOC100635767	cd22318
LOC100635767	cd18808
LOC109581049	
LOC109582857	
LOC109582857	
LOC109582857	
LOC109580367	
LOC105316853	cd00032
LOC100632618	
LOC105316092	
LOC109581950	
LOC109592341	
LOC100635986	
LOC100632940	
LOC109588679	
LOC100642097	cd18793
LOC100642097	cd18793
LOC100637427	
LOC109583838	
LOC100636028	cd04139
LOC109582032	
LOC109592947	
LOC109590384	
LOC100640912	
LOC100639828	cd00637
LOC105312744	
LOC100635360	cd00192
LOC100635360	cd00033
LOC100635360	cd00033
LOC100635360	cd00108
LOC109588079	
LOC100634565	
LOC100641802	
LOC109582875	
LOC109592220	
LOC105313889	cd01763
LOC100635070	
LOC109585533	cd02257
LOC100637491	
LOC109588798	
LOC109583013	
LOC109581212	cd00047
LOC100637445	
LOC105315634	
LOC109587290	
LOC109584408	
LOC109589220	
LOC100638167	
LOC109590962	
LOC100637130	
LOC100639511	
LOC100635513	cd07042
LOC100635812	
LOC100640721	
LOC109580486	cd00192
LOC109585653	
LOC105312259	
LOC109586926	
LOC109580464	
LOC109580464	
LOC109580464	
LOC100639063	cd21958
LOC100639063	cd21759
LOC100639063	cd01382
LOC109589273	
LOC109581939	
LOC109581939	
LOC109581939	
LOC100640025	cd00170
LOC105314160	
LOC105316525	cd00637
LOC109590434	
LOC100636089	
LOC100639476	cd18787
LOC100639476	cd17941
LOC100641305	
LOC100640422	cd22748
LOC109587504	
LOC100640070	cd07993
LOC100640531	
LOC109587690	
LOC109587842	
LOC109593811	cd00064
LOC109593811	cd00096
LOC109593811	cd00054
LOC109593811	cd00096
LOC100636705	
LOC100636705	
LOC105312843	
LOC100633792	cd00009
LOC100633792	cd18140
LOC105312587	cd20102
LOC105312587	cd20102
LOC105312587	cd20102
LOC105312074	
LOC109587248	
LOC109587248	
LOC109586428	
LOC105316129	
LOC100633723	
LOC109584966	cd00195
LOC109584966	cd00198
LOC100641044	cd00683
LOC100638855	
LOC100639697	cd19877
LOC100639697	cd00593
LOC100639697	cd00593
LOC105313090	
LOC100638608	
LOC109580239	
LOC109586415	
LOC100641711	
LOC105314505	cd01670
LOC109588259	cd01670
LOC109588259	cd01670
LOC109586494	
LOC105312105	cd00063
LOC105312105	cd00063
LOC105312105	cd00063
LOC105312105	cd00063
LOC105312105	cd00063
LOC100635089	
LOC100635739	
LOC105315293	
LOC109583736	
LOC100634986	cd12145
LOC100634986	cd17719
LOC100634986	cd01701
LOC105312676	
LOC105312676	
LOC100638373	cd00143
LOC105312890	
LOC105312890	
LOC100631809	cd10573
LOC100638464	cd13230
LOC100638464	cd13231
LOC109590587	
LOC109585240	cd00063
LOC100635790	
LOC100639872	
LOC105313573	cd00590
LOC100639155	
LOC105313342	cd00200
LOC100633173	cd02037
LOC109593743	
LOC109593743	
LOC100642059	
LOC100642059	
LOC105311991	cd09358
LOC100640664	cd00077
LOC100640664	cd00077
LOC100640664	cd00077
LOC100640923	
LOC100640767	
LOC100641344	cd07842
LOC109583718	
LOC100635600	cd17353
LOC109582883	
LOC109582883	
LOC100641689	
LOC100641689	
LOC109583401	
LOC100637296	cd18078
LOC100637296	cd18808
LOC100636281	cd04139
LOC109586200	cd06450
LOC105315765	
LOC100641250	cd02186
LOC109587304	
LOC100636119	
LOC109584108	
LOC100641714	cd03707
LOC100641714	cd03697
LOC100641714	cd01884
LOC109582547	
LOC100635298	cd00200
LOC109587484	cd01670
LOC109593057	
LOC109591577	
LOC109590152	
LOC109591735	
LOC109583658	
LOC100637034	
LOC100632815	
LOC109584071	cd00821
LOC109584071	cd00992
LOC109589236	
LOC105314912	
LOC109593006	
LOC100641698	cd18808
LOC100636584	
LOC100640003	cd01726
LOC109588704	cd00637
LOC100640106	
LOC100640106	
LOC109581195	cd00992
LOC109581195	cd00992
LOC109581195	cd00992
LOC100635010	
LOC105312082	
LOC105312082	
LOC105312940	
LOC100641281	cd13260
LOC100641281	cd11788
LOC105313170	
LOC109583632	cd00032
LOC105315471	
LOC100633039	
LOC100636438	
LOC109589357	
LOC109589512	
LOC109585055	
LOC109585055	
LOC100632540	
LOC100631926	cd00173
LOC100631926	cd00173
LOC109580290	
LOC109585387	
LOC109582482	
LOC100633585	
LOC109593457	
LOC105312319	cd00992
LOC105312319	cd00992
LOC105312319	cd00992
LOC100640211	cd00653
LOC100640656	
LOC100634247	cd21194
LOC100634247	cd21246
LOC109584758	cd01670
LOC100635308	cd04514
LOC109592312	
LOC109592312	
LOC100638506	
LOC105316130	
LOC109591613	
LOC100641414	cd08048
LOC109582177	
LOC109583124	
LOC100637180	cd17963
LOC100637180	cd18787
LOC109592708	
LOC109588358	
LOC109592950	
LOC100631479	
LOC105313288	
LOC109583731	cd00063
LOC109592395	
LOC109580610	cd00063
LOC105312354	
LOC105312354	
LOC100634173	cd06223
LOC100634173	cd06223
LOC109582314	
LOC100640424	cd01428
LOC109593378	
LOC105314229	
LOC109586302	
LOC100635696	cd21253
LOC100634850	
LOC109581744	cd08544
LOC109581744	cd08760
LOC109581744	cd08760
LOC109581744	cd08544
LOC109580998	
LOC109589180	
LOC105313165	
LOC100632786	
LOC100635179	cd01378
LOC109591299	cd00063
LOC109580865	cd00009
LOC109582382	
LOC109581122	
LOC100633418	cd06083
LOC100633418	cd06081
LOC100633418	cd06085
LOC100633418	cd06082
LOC100633418	cd06086
LOC100633418	cd09888
LOC100633418	cd06084
LOC100640072	
LOC109589084	
LOC105315560	cd00882
LOC109593629	
LOC100637015	cd00842
LOC105316134	
LOC109580618	
LOC100634974	cd01433
LOC109583389	
LOC100637365	
LOC100635830	
LOC109580713	
LOC109580713	
LOC105316363	
LOC109586134	cd01670
LOC109586134	cd01670
LOC109588579	
LOC105316090	
LOC109584117	cd00047
LOC109585784	
LOC109591637	
LOC109588206	
LOC109581706	cd00063
LOC109581706	cd00063
LOC100639693	
LOC100639693	
LOC100639693	
LOC109592896	
LOC105315154	
LOC105312665	cd00992
LOC105313562	
LOC109583615	
LOC109587729	
LOC109583787	cd00063
LOC100641578	cd00603
LOC109581658	
LOC105312573	cd18500
LOC105316236	cd00096
LOC109581856	cd00041
LOC109581856	cd00055
LOC109581856	cd00055
LOC109585767	
LOC100635227	cd05233
LOC100635227	cd05233
LOC105316558	
LOC100631862	
LOC109583459	cd16620
LOC100641647	cd01850
LOC109581949	
LOC109587100	
LOC100636728	
LOC100635562	
LOC105312245	
LOC105313486	cd03784
LOC100638324	
LOC109581588	
LOC109584264	
LOC109583482	cd00063
LOC105314678	
LOC105314678	
LOC109581875	
LOC109581875	
LOC109581875	
LOC109581875	
LOC109581875	
LOC109588106	cd00096
LOC105316669	cd15047
LOC105312163	
LOC100632485	
LOC105312171	
LOC100635609	cd00146
LOC100635609	cd00146
LOC100639149	
LOC100639149	
LOC100635998	cd14836
LOC100635998	cd09251
LOC109581451	
LOC109581451	
LOC109584815	
LOC105312924	
LOC105314133	
LOC109586476	
LOC100635447	cd18788
LOC100635447	cd18788
LOC100635447	cd18788
LOC100635447	cd18788
LOC100635447	cd18788
LOC100635447	cd18788
LOC100635447	cd18788
LOC100635447	cd18788
LOC109590457	
LOC100632198	cd00914
LOC109588591	
LOC100633945	
LOC105315440	
LOC100640933	
LOC109589901	cd20336
LOC105312286	
LOC109583914	cd18578
LOC100637330	
LOC109593638	
LOC109581327	
LOC109589207	
LOC109581911	
LOC105314410	
LOC109581848	
LOC100641172	cd03039
LOC100641172	cd03192
LOC100632747	cd13288
LOC105312029	cd02037
LOC100634257	cd01862
LOC100633776	cd02073
LOC100632349	
LOC100632004	
LOC100632004	
LOC100632004	
LOC109583402	
LOC100631743	
LOC105312782	
LOC100639042	
LOC100636962	
LOC109587620	
LOC105315767	
LOC105315354	
LOC105312328	
LOC109588431	
LOC100634392	
LOC100634392	
LOC100632941	cd02440
LOC100631728	cd17935
LOC100631728	cd18808
LOC100631728	cd17935
LOC100631728	cd18808
LOC109585632	
LOC105312832	
LOC100638516	cd00160
LOC109585097	
LOC109588294	
LOC105316163	
LOC109591250	
LOC105315552	
LOC100641806	
LOC100638473	
LOC109584127	
LOC109593473	
LOC105313805	cd00637
LOC100641748	
LOC109585785	
LOC105313286	cd00780
LOC105315657	
LOC109587820	
LOC109587820	
LOC109584096	
LOC109584096	
LOC100642146	
LOC109581436	
LOC109581436	
LOC105314065	
LOC105315609	
LOC100634058	
LOC109585776	cd01670
LOC109580295	
LOC109580295	
LOC109588920	
LOC105316332	
LOC109589719	
LOC100631783	
LOC109590606	
LOC109591665	
LOC100640697	cd02073
LOC100641625	cd16869
LOC105315083	
LOC105315083	
LOC105314603	
LOC109592349	
LOC109588494	
LOC100636392	cd03112
LOC100637004	cd11390
LOC109583284	
LOC109582574	
LOC105312622	
LOC105312622	
LOC100633808	cd00173
LOC100641159	
LOC100640815	
LOC109583993	
LOC100632751	
LOC100634478	
LOC105316064	
LOC109583131	cd01670
LOC105314002	
LOC105314002	
LOC100631577	
LOC105314768	
LOC109584104	
LOC105315530	
LOC100639152	
LOC100633160	
LOC109580165	cd01670
LOC109585579	cd01670
LOC109585474	
LOC100635195	
LOC105312422	
LOC105312422	cd01670
LOC109582628	
LOC105313030	cd00063
LOC105313030	cd00063
LOC105313030	cd00063
LOC105313030	cd00096
LOC109593001	
LOC109585710	
LOC100641343	
LOC100634678	
LOC109588437	
LOC100639708	
LOC100638587	
LOC100638716	
LOC109591986	cd01670
LOC100637568	
LOC100632362	cd00155
LOC100632362	cd06224
LOC100632362	cd00155
LOC100632362	cd06224
LOC109586506	
LOC105315777	cd00154
LOC109582292	
LOC105316823	cd20336
LOC100638387	cd00155
LOC100638387	cd06224
LOC100638387	cd00155
LOC100638387	cd06224
LOC100638387	cd00155
LOC100638387	cd06224
LOC100640599	
LOC100637277	
LOC100637277	
LOC109580240	cd20379
LOC109585903	
LOC100637582	cd00585
LOC109585331	
LOC100632137	cd05833
LOC109581062	
LOC109585439	
LOC105313645	
LOC100632341	cd06089
LOC109585713	
LOC109585713	
LOC109585713	
LOC109582686	
LOC109584007	
LOC109588035	cd01670
LOC105316683	
LOC100636065	
LOC100641190	
LOC109593754	
LOC109589196	
LOC100632877	
LOC109591967	
LOC109580315	
LOC100635908	
LOC109580679	
LOC100632016	
LOC100633222	
LOC100633222	
LOC100635657	
LOC105316592	
LOC105314533	
LOC100637072	
LOC109591729	
LOC100635494	cd00054
LOC105313302	
LOC109583000	
LOC105313599	
LOC100634479	
LOC109584430	
LOC105314120	cd00042
LOC109584538	cd00087
LOC100633091	
LOC100633091	
LOC100635882	
LOC100634046	cd00012
LOC105312381	
LOC109584648	
LOC109584648	
LOC100632873	
LOC109583972	
LOC105315755	
LOC109584004	cd00096
LOC109584004	cd00096
LOC105312964	
LOC109593015	
LOC109580606	
LOC100636192	
LOC100637846	
LOC100632622	cd07989
LOC105314616	cd00637
LOC100631936	
LOC109580783	
LOC109588568	
LOC100636603	
LOC109584562	
LOC105312571	cd01670
LOC109588740	
LOC100641435	
LOC100641435	
LOC100641435	
LOC100641435	
LOC100641435	
LOC100641435	
LOC100641435	
LOC100641435	
LOC100641435	
LOC109593812	cd07302
LOC100639326	cd01644
LOC109584841	
LOC109587468	
LOC109592621	
LOC109583672	
LOC100634337	cd02247
LOC105315423	cd19757
LOC105315423	cd05819
LOC105315504	
LOC109592836	
LOC109585211	
LOC109588162	
LOC105314414	
LOC100641870	
LOC100641870	
LOC105313783	
LOC105313512	
LOC105316772	
LOC109590591	
LOC109590591	
LOC109586688	
LOC105314470	
LOC100637619	
LOC100637619	
LOC100641501	
LOC105312447	
LOC105312270	
LOC100634717	
LOC100634717	
LOC100631892	
LOC100633633	
LOC109581884	cd01670
LOC100638920	
LOC109590199	cd04077
LOC105314545	
LOC109591852	
LOC105316632	
LOC109586324	
LOC109586324	
LOC109593575	cd01670
LOC100641505	cd03285
LOC109581450	
LOC100631542	cd02069
LOC100631542	cd00740
LOC105314816	
LOC100631484	
LOC100631484	
LOC109592057	
LOC100633751	cd11606
LOC100633751	cd11606
LOC100639903	cd07718
LOC109584184	
LOC109581335	
LOC100641588	cd09919
LOC100641588	cd14801
LOC100641588	cd14801
LOC100641588	cd09919
LOC105312855	
LOC100635980	
LOC100640853	cd04280
LOC109580804	cd05819
LOC100633549	cd04188
LOC100633549	cd04188
LOC100636279	cd07378
LOC100636279	cd07378
LOC100636279	cd07378
LOC100638014	cd08224
LOC109591322	
LOC100638457	
LOC105315217	cd11400
LOC100640166	cd21230
LOC109590916	
LOC100640459	
LOC109585549	
LOC109585549	
LOC100636289	cd13113
LOC105311855	
LOC105312000	
LOC100641861	cd00200
LOC100632768	
LOC100641510	cd01635
LOC100641510	
LOC105315253	
LOC100632245	
LOC100636109	
LOC100632852	cd00200
LOC109583076	
LOC100638079	cd18787
LOC100638079	cd17951
LOC105312875	
LOC105313813	
LOC109589928	
LOC100639740	
LOC100633853	
LOC109591836	
LOC109590929	
LOC109590929	
LOC109590929	
LOC109582110	cd02557
LOC105313720	
LOC100633460	cd00776
LOC100633460	cd04318
LOC105315880	
LOC105315880	
LOC109581304	
LOC100634865	
LOC105316274	
LOC100633079	
LOC100636532	cd01803
LOC100636532	cd01803
LOC100636532	cd01803
LOC100636532	cd01803
LOC100636532	cd01803
LOC109589286	cd17043
LOC109589286	cd06224
LOC109589286	cd06224
LOC109589286	cd17043
LOC109589286	cd17043
LOC109589286	cd06224
LOC105312681	
LOC105314451	
LOC100637003	
LOC100638759	cd00159
LOC105316223	
LOC100632001	cd07973
LOC109586176	
LOC109589188	
LOC109589188	
LOC105312700	
LOC105316101	
LOC105316932	cd13756
LOC100641944	cd03762
LOC109587159	
LOC109583200	
LOC100636502	cd05777
LOC109582491	
LOC109585737	cd01670
LOC100641538	cd02187
LOC109590683	
LOC109590683	
LOC109590683	
LOC105313227	cd00063
LOC100638117	cd00012
LOC109587003	
LOC100636944	
LOC100631591	
LOC100633517	cd12430
LOC100633517	cd07323
LOC109582791	cd00087
LOC100636175	cd15845
LOC109587485	
LOC100639924	cd05927
LOC109584890	cd00096
LOC109584890	cd00096
LOC109584890	cd00096
LOC100632152	
LOC109592822	
LOC100637401	cd09862
LOC109580664	cd02019
LOC109592732	
LOC100641830	cd14391
LOC100641830	cd00195
LOC105316190	
LOC109587964	
LOC109586612	
LOC100635434	cd18787
LOC100635434	cd00268
LOC109583310	
LOC109582762	
LOC109585246	
LOC109585563	
LOC100634638	
LOC109592294	
LOC105313080	
LOC105313080	
LOC105313080	
LOC100634068	
LOC100634068	cd13281
LOC100636995	
LOC100640041	
LOC100638926	
LOC105312309	
LOC100634184	cd00054
LOC100634184	cd00054
LOC100634184	cd00054
LOC100634184	cd00054
LOC100634184	cd00033
LOC100634184	cd00054
LOC100634184	cd00054
LOC100634184	cd00054
LOC100634184	cd00054
LOC100634184	cd00054
LOC100634184	cd00054
LOC100634184	cd00054
LOC100634184	cd00054
LOC100634184	cd00033
LOC100640478	cd03223
LOC105313408	cd05819
LOC105313408	cd19756
LOC109580416	
LOC109580416	
LOC109591815	
LOC105313751	
LOC105314217	
LOC100632042	
LOC109585548	
LOC100635716	
LOC105314218	
LOC100640275	
LOC109584190	
LOC100632052	
LOC100632052	
LOC105314763	
LOC105314775	cd05819
LOC105314775	cd19756
LOC105311890	
LOC105316837	
LOC109584269	
LOC109580352	
LOC100638470	
LOC100638470	
LOC109580248	cd00104
LOC100636147	
LOC100634003	cd01489
LOC109582495	cd00303
LOC109586982	
LOC109581494	
LOC109586475	
LOC105313472	
LOC105312180	cd21388
LOC100635154	cd17347
LOC100640573	
LOC109584942	cd01647
LOC109584942	cd09274
LOC100634343	cd01012
LOC109582613	cd01670
LOC105315750	cd02677
LOC100633591	cd17726
LOC100633591	cd17726
LOC100633591	cd17726
LOC109580450	
LOC109584696	cd00821
LOC105313478	
LOC100632533	
LOC105314929	
LOC100641532	
LOC105316082	
LOC109580481	
LOC109581339	
LOC109587680	
LOC100635362	
LOC100635362	cd01275
LOC100633941	cd00032
LOC100633941	cd01671
LOC109591788	
LOC109584245	
LOC109584245	
LOC100638268	
LOC100632652	cd04322
LOC100632652	cd00775
LOC100632652	cd04322
LOC100632652	cd00775
LOC100631641	
LOC109583055	
LOC109583055	
LOC109592461	
LOC105312455	
LOC109592806	
LOC109592806	
LOC100634135	
LOC100634135	
LOC109580762	
LOC109584457	cd01670
LOC109581201	
LOC105316338	
LOC109580188	
LOC109587600	
LOC105316507	cd02440
LOC109592817	
LOC109587315	
LOC105316091	
LOC109582109	
LOC109587127	
LOC109586455	
LOC109585407	
LOC105314854	
LOC100640051	cd17039
LOC105314298	
LOC105314298	
LOC109586871	
LOC100634898	cd01561
LOC100634898	cd01561
LOC100639598	
LOC109580161	
LOC100637583	
LOC109588407	
LOC100639383	cd00167
LOC109585570	cd01670
LOC100633707	
LOC109581209	
LOC109580389	
LOC109592972	cd00096
LOC105312480	cd02440
LOC105312480	cd02440
LOC105315829	
LOC100639864	
LOC105313029	cd00096
LOC105313029	cd00096
LOC105313029	cd00096
LOC105313029	cd00096
LOC109593312	
LOC109584375	
LOC109584375	
LOC109584375	cd00109
LOC109584375	
LOC105312113	cd00992
LOC105312113	cd00992
LOC109587305	
LOC100641141	cd00609
LOC100632439	cd00201
LOC100632439	cd00201
LOC100632439	cd00078
LOC100632439	cd08382
LOC100632439	cd00201
LOC105315323	cd00096
LOC100634973	cd14733
LOC100634973	cd14733
LOC109591225	
LOC109592516	
LOC109593486	cd01670
LOC109588007	
LOC109590854	cd00063
LOC109590854	cd00096
LOC109590854	cd00054
LOC109590854	cd00096
LOC100641533	
LOC105312959	
LOC105313369	
LOC100636496	
LOC100634429	
LOC100634429	
LOC105315858	
LOC105312925	
LOC109583033	
LOC109581597	
LOC100634394	cd03860
LOC100634394	cd03860
LOC100634323	
LOC100632833	cd20552
LOC100632833	cd20551
LOC105316571	
LOC109587823	
LOC100631864	cd10005
LOC105313632	cd00111
LOC105313632	cd00111
LOC109584134	
LOC100636656	
LOC100635410	
LOC100640763	cd04301
LOC109589811	cd01670
LOC100633559	
LOC109582746	
LOC109582746	
LOC109584927	
LOC105315416	cd00063
LOC105315416	cd00096
LOC105315416	cd00063
LOC105315416	cd00063
LOC100641087	cd09631
LOC109593127	
LOC100632797	cd06926
LOC109585346	
LOC109581243	
LOC100636701	
LOC105316652	
LOC105316652	
LOC100634243	
LOC109589470	
LOC109580582	
LOC105313268	
LOC100639135	
LOC100639135	
LOC109588397	
LOC109581041	
LOC109584489	
LOC109584489	
LOC109584489	
LOC109584489	
